valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,cluster_label
0.584,1974,0.715,['The Beach Boys'],0.53,149067,0.253,0,2F4b6HXXmx8Ehvs8b1rQbp,0.0,2,0.135,-13.720999999999998,1,Surfer Girl,24,1974-01-01,0.0262,105.609,3
0.915,1988,0.631,['Cano Estremera'],0.622,365000,0.664,0,1jmC8vpTRlfJZc5UqywFTD,1e-06,11,0.0518,-10.703,0,Eres Tu,39,1988,0.0422,89.603,5
0.0955,1969,0.00584,['The Moody Blues'],0.193,246667,0.949,0,6GF3zh1rmmNnglOP7hjjgB,0.00976,0,0.11,-5.568,0,Higher And Higher,22,1969-11-21,0.117,113.261,1
0.25,1983,0.0923,['Journey'],0.48,234547,0.7390000000000001,0,48Wu7j5ANO17SOpjb3oVPC,0.0,4,0.239,-5.6960000000000015,0,Send Her My Love,52,1983-02-01,0.0373,124.89,13
0.163,2008,0.281,['French Kicks'],0.489,211787,0.519,0,6cUcoLNlWP05KpaJXaXG7g,7.25e-06,6,0.121,-6.099,1,Sex Tourists,46,2008-04-01,0.0266,108.259,12
0.963,1960,0.8690000000000001,['The Kingston Trio'],0.506,112360,0.569,0,5ow3atOwwOlavmKm0HIc4B,6.1e-06,7,0.138,-11.796,1,Somerset Gloucestershire Wassail,10,1960-10-03,0.068,204.243,11
0.35,2004,2.060000000000001e-05,['Spiderbait'],0.562,205973,0.865,0,7uSsHbBFFAnkRQR1rDwP3L,0.591,7,0.219,-6.476,0,Black Betty - Edit,63,2004-03-29,0.0922,124.047,13
0.218,1968,0.951,['Joni Mitchell'],0.322,278533,0.227,0,0TUPxOcJc4R3PbWo8QwC3m,2.61e-06,6,0.114,-11.188,1,Cactus Tree,53,1968-03-01,0.0384,182.843,11
0.852,1994,0.496,['Juan Luis Guerra 4.40'],0.426,223467,0.893,0,3YYAXtXiDhwDQBfmhZ84cL,5.479999999999999e-05,5,0.0665,-7.096,1,El Farolito,52,1994-01-01,0.148,169.437,11
0.594,2003,0.111,['Linkin Park'],0.5539999999999999,162600,0.978,0,2uxL6E8Yq0Psc1V9uBtC4F,0.0,4,0.0731,-3.554,1,Faint,57,2003-03-24,0.131,135.095,12
0.223,2000,0.00188,['Deftones'],0.345,368667,0.797,0,7IoK6jZBxY7NMoQPoPXZCF,0.0668,0,0.145,-6.152,1,Passenger,62,2000-05-16,0.0551,117.987,1
0.628,1968,0.883,['Tiny Tim'],0.526,172373,0.215,0,5eGWzOq61N67jZGH1IHdup,0.209,4,0.208,-20.805,1,Then I'd Be Satisfied with My Life,21,1968,0.0382,140.314,0
0.252,1951,0.99,['Ahmad Jamal'],0.508,174000,0.15,0,4CZfPaDW5madfScpZl0nDU,0.899,5,0.144,-20.844,1,Ahmad's Blues,47,1951,0.0418,173.36,8
0.355,2002,0.581,['John C. Reilly'],0.452,237707,0.1639999999999999,0,6TtN9cU9bK6TJX0DBSu6pd,0.0,4,0.287,-13.214,1,Mister Cellophane,44,2002-11-08,0.0963,85.156,16
0.968,2000,0.665,['Grupo Laberinto'],0.483,180024,0.399,0,4WdaSmHhtRtsyX5q9ebPvL,0.0,5,0.175,-9.271,1,Juan Ramos,38,2000-08-23,0.101,205.918,11
0.818,1979,0.475,['The J. Geils Band'],0.601,390067,0.531,0,100LcDDP2l9F43MgOVnzrg,0.229,0,0.058,-13.784,1,Give It to Me,29,1979-06-05,0.0431,117.676,10
0.325,2009,0.932,"['Feist', 'Benjamin Gibbard']",0.484,182480,0.246,0,02ww0c8o8q5oKwjjKx5Qjn,5.01e-06,0,0.111,-10.179,0,Train Song,46,2009-02-16,0.0355,101.426,14
0.969,1967,0.299,['The Monkees'],0.488,128760,0.868,0,1FEM2JrWaQp32fIU1Ud5Xv,6.33e-06,9,0.305,-5.5710000000000015,1,No Time - 2007 Remastered Version,19,1967-05-22,0.0454,151.871,11
0.179,1973,0.8390000000000001,['Elton John'],0.422,143394,0.442,0,4oXPKd1nCTONb2O9NEWjUn,0.0,2,0.0853,-8.228,0,This Song Has No Title - Remastered 2014,44,1973-10-05,0.034,107.341,18
0.445,1935,0.981,"['Franz Joseph Haydn', 'Pro Arte Quartet']",0.529,174440,0.0884,0,0y1NPDtue48LPlsYamqFge,0.00102,10,0.0708,-14.077,1,"Haydn: String Quartet No. 63 in B-Flat Major, Op. 76 No. 4, Hob. III, 78, ""Sunrise"": III. Menuetto (Allegro)",0,1935,0.0432,89.792,3
0.337,2010,0.00424,['deadmau5'],0.778,401622,0.7090000000000001,0,6Zw3tJS2U6GIUcq52ZtLQF,0.00273,5,0.748,-7.752000000000002,1,Sofi Needs a Ladder,48,2010-12-06,0.0532,128.01,9
0.358,1984,0.996,['R. Carlos Nakai'],0.299,193267,0.0234,0,4XUvVbcITJLPEmA59suKV3,0.731,7,0.0777,-26.788,0,Inward Journey,46,1984-12-31,0.0509,141.387,17
0.972,1956,0.996,"['Johann Sebastian Bach', 'Glenn Gould']",0.435,42960,0.166,0,3XfPnHPEP1XSG0eElfP9Uh,0.923,7,0.149,-26.902,1,"Goldberg Variations, BWV 988: Variation 19 a 1 Clav.",21,1956,0.0618,142.095,8
0.187,1973,0.979,['Bruce Springsteen'],0.428,204040,0.0888,0,5KaIwOufPpnMorBd9O4pxl,2.25e-06,7,0.0982,-17.363,1,The Angel,33,1973-01-05,0.0337,98.158,14
0.515,1969,0.354,['The Moody Blues'],0.34,174640,0.706,0,3CH35wxa0OuQVFEP75uLkC,6.92e-06,9,0.647,-8.732999999999999,1,To Share Our Love,23,1969-04-25,0.0784,76.612,9
0.416,1959,0.8590000000000001,['Sammy Davis Jr.'],0.414,263787,0.264,0,2IjqJncJxivVCdix8TXVhP,0.0,0,0.193,-12.356,1,Pennies From Heaven,9,1959-01-01,0.0347,107.979,3
0.36,2004,0.442,['Gary Portnoy'],0.425,151267,0.462,0,2uE8l7sar0JT0tZYhrPz8S,0.0,10,0.631,-9.91,1,Where Everybody Knows Your Name (Cheers Theme),47,2004-01-27,0.0275,91.697,9
0.461,2012,0.109,"['Zedd', 'Hayley Williams']",0.596,217347,0.738,0,2QtJA4gbwe1AcanB2p21aP,0.0,8,0.0947,-3.109,1,Stay The Night - Featuring Hayley Williams Of Paramore,62,2012,0.0411,127.961,12
0.117,1963,0.83,['Jimmy Durante'],0.288,189800,0.328,0,1h5qxFrlCMsH9JXj6hiYRi,0.00618,7,0.297,-10.277,1,"September Song (From the 1938 Musical Play ""Knickerboker Holiday"")",22,1963,0.0337,97.642,3
0.715,1978,0.101,['David Gates'],0.743,271893,0.443,0,6f5vTwQNj4ZzFBBwCGQ9fA,0.000683,0,0.136,-14.524,1,Took the Last Train,33,1978,0.0301,96.481,10
0.4920000000000001,1997,0.332,['Alejandro Sanz'],0.59,288027,0.7070000000000001,0,6ZL2hqLpDdMzDkxIp7I7aZ,0.0,2,0.0918,-5.886,1,Siempre es de noche,55,1997-08-28,0.0764,149.963,1
0.782,2001,0.0274,['Gorillaz'],0.8370000000000001,220840,0.79,0,4TyL53zUFb1nJDVyU2sBHc,0.722,7,0.0569,-6.7170000000000005,1,Re-Hash,44,2001,0.0933,100.293,10
0.266,2015,0.00903,"['Two Steps from Hell', 'Thomas Bergersen']",0.503,320467,0.917,0,2F9xBxKbx2M0pbgtSu8fLf,0.326,10,0.162,-6.1110000000000015,1,Victory,66,2015-04-28,0.0649,119.993,12
0.86,1939,0.964,['Titi Botez'],0.765,184764,0.322,0,7cr4S9ie4jNdR9BaLGkOhT,0.0,9,0.0995,-13.295,1,Într-un taxi,0,1939-01-01,0.0508,130.16899999999998,0
0.866,1981,0.0839,['Blondie'],0.589,205293,0.561,0,61xWSI0W90N2GPHlQICzfc,3.2200000000000003e-05,9,0.0365,-13.899,1,Rip Her To Shreads,30,1981-10-31,0.0351,122.07,10
0.53,2013,0.0628,['Thompson Square'],0.5489999999999999,202907,0.805,0,6PQ0WLZnT479J7Q1TGIb3n,5.26e-06,6,0.343,-3.431,1,If I Didn't Have You,50,2013-03-26,0.0277,147.91,12
0.6920000000000001,1978,0.288,['Ken Stewart'],0.569,238263,0.648,0,2WY8vqtKuxeM4WkqZBGoq5,1.2e-06,2,0.201,-11.162,0,Do You Think I'm Sexy?,39,1978-04-07,0.0772,116.478,5
0.35,2012,0.8909999999999999,['Zella Day'],0.69,172920,0.283,0,7fBRH08A6Fu47GMyFamyoO,0.000386,2,0.111,-7.309,1,Seven Nation Army,57,2012-06-14,0.0294,104.348,16
0.171,2016,0.421,"['The Weeknd', 'Future']",0.467,321027,0.417,1,0NWqNXBJTpXbkI5rPWNy3p,0.000202,8,0.102,-10.614,0,All I Know,64,2016-11-25,0.074,120.021,4
0.274,1952,0.0727,['Эрнест Хемингуэй'],0.7140000000000001,96700,0.384,1,03wkSrt1RYAZqjlcCZGTTU,0.0,0,0.38,-17.44,1,Часть 4.3 - Старик и море,0,1952,0.911,123.619,7
0.7070000000000001,2011,0.463,['Blouse'],0.705,208238,0.6809999999999999,0,5d8pKJxoDlYX2SoFR6RCsm,0.8390000000000001,9,0.123,-8.277999999999999,1,Into Black,48,2011-10-31,0.0258,114.003,15
0.185,2014,0.168,['Future'],0.745,346907,0.617,1,0joQFwiBKmi6X1Iq5R1ubH,0.0,6,0.389,-7.22,0,Codeine Crazy,68,2014-10-28,0.144,125.98,19
0.489,1950,0.971,"['Giuseppe Verdi', 'Arturo Toscanini']",0.316,96040,0.5820000000000001,0,04plxnX2EhvlxUNNzRxntC,0.000345,7,0.7170000000000001,-9.494,1,Falstaff: Act II: Scene 2: Ned! Will! Tom! Isaac!,0,1950,0.458,72.51100000000002,9
0.847,1937,0.984,"['Francisco Canaro', 'Roberto Maida']",0.716,161000,0.238,0,6shOQtTqcbK9yTqSu3bI3v,0.135,8,0.132,-11.853,1,No Me Pregunten Nada - Remasterizado,0,1937-01-18,0.0802,122.595,0
0.467,2003,0.284,['Phil Collins'],0.61,220293,0.698,0,7wjiMdiSgsL9Vkrwb10Num,3.63e-05,7,0.34,-8.616,1,"On My Way - From ""Brother Bear""/Soundtrack Version",58,2003-01-01,0.028,102.004,16
0.762,2016,0.0042299999999999,['BTS'],0.716,192597,0.906,0,6RioKpKPuG1vuyU0wnlAZx,0.0,2,0.0547,-3.539,1,21st Century Girl,67,2016-10-10,0.0717,101.028,10
0.374,1943,0.8029999999999999,"['Bastiaan Everink', 'Marine Band Of The Royal Netherlands Navy', 'Major Peter Kleine Schaars', 'René Hendrickx']",0.396,247060,0.485,0,5EVOfoCqflRyjKUDwbNzSZ,0.0217,1,0.133,-7.206,1,I've Got My Love to Keep Me Warm,0,1943-03-23,0.0324,126.412,3
0.425,2002,0.0107,"['Styles P', 'Jadakiss', 'Lil Jon & The East Side Boyz']",0.7170000000000001,317107,0.784,1,4X13MIZR2P4mon0udxgKhW,0.0,3,0.271,-3.189,0,Knockin Heads Off,39,2002-10-29,0.179,76.001,19
0.383,1951,0.99,"['Wolfgang Amadeus Mozart', 'Columbia Symphony Orchestra', 'Rudolf Serkin', 'George Szell', 'Alexander Schneider Quintet']",0.336,489000,0.25,0,1QDoZYXtar08VHEwHDOqnG,0.924,0,0.14,-14.6,1,"Piano Concerto No. 25 in C Major, K. 503: III. Allegretto",0,1951,0.0344,91.992,2
0.196,1964,0.8809999999999999,['Muddy Waters'],0.6859999999999999,209133,0.0654,0,6Af5jOEKb2bef8XE74ptnw,0.311,4,0.161,-23.945,1,Big Leg Woman,24,1964-04-05,0.0504,70.74600000000002,14
0.462,2003,0.00191,['Akira Yamaoka'],0.431,225960,0.88,0,2CaoAtgLUm2BarIiZrQslN,0.0008269999999999,11,0.213,-5.928999999999999,1,You're Not Here,45,2003-07-16,0.0325,137.952,12
0.617,2001,0.0201,['Michelle Branch'],0.45,233800,0.815,0,1nZ6ZLqJ10L2gBmKcBR9hF,4.61e-05,2,0.355,-5.619,1,You Get Me,39,2001-07-31,0.0362,84.95,1
0.933,1996,0.144,['UGK'],0.926,312533,0.5670000000000001,0,7gA5NWojLZRn8DYQ9HXE7x,0.00693,5,0.11,-10.408,0,Pinky Ring,38,1996-07-30,0.0506,93.038,5
0.0385,1949,0.993,['Billy Strayhorn'],0.545,287427,0.123,0,423E4l4OcekbBF9bHvjZsp,0.904,7,0.149,-16.317,1,Halfway To Dawn - Unaccompanied Version,0,1949-11-11,0.0441,79.168,17
0.575,1990,0.000709,['Firehouse'],0.5720000000000001,234613,0.838,0,4oYpamezLvJHIdYWhkiNKf,1.53e-06,1,0.0613,-10.759,1,Oughta Be A Law,30,1990-09-01,0.0436,125.039,1
0.7490000000000001,1981,0.429,['Jeanette'],0.62,222080,0.5589999999999999,0,6dWg36eUxVUGun4aHLFnT9,0.000359,10,0.271,-11.058,0,Con Que Derecho,34,1981,0.0362,124.196,5
0.703,1983,0.0327,['KISS'],0.586,274573,0.899,0,5YbJw4lz5qmYCQgmykL9YF,0.000103,0,0.429,-6.815,1,All Hell's Breakin' Loose,35,1983-09-18,0.0404,92.953,1
0.0494,1921,0.916,['KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat'],0.261,496065,0.1639999999999999,0,7agPeo1jNiA5OEXGFDzl7I,0.0574,9,0.104,-11.019,1,Gati Wiwaha,1,1921,0.0331,105.664,3
0.742,1928,0.995,['Ignacio Corsini'],0.586,129040,0.192,0,2I6gZKKBu7kXaM2GHMZ49I,0.000741,1,0.118,-20.146,0,Hijos de Nadie - Remasterizado,0,1928-05-14,0.196,120.346,18
0.687,1973,0.438,['David Bowie'],0.6609999999999999,173453,0.535,0,21FFj5GqlujABc0H06uN8j,1.62e-05,0,0.319,-12.173,1,Sorrow - 2015 Remaster,51,1973-10-19,0.0677,119.545,10
0.882,1927,0.993,['Ignacio Corsini'],0.55,152307,0.252,0,5waV2tHn9zLn6ot0wzIw9c,0.000404,4,0.138,-17.394000000000002,0,Gabino - Remasterizado,0,1927-05-14,0.0873,133.128,18
0.415,1970,0.828,"['Vinícius de Moraes', 'Maria Creuza', 'Toquinho']",0.578,243787,0.358,0,7yYKjc8k6UrqeBig0bDeFy,0.00335,11,0.109,-18.297,0,Samba Em Preludio - Live,35,1970-07-20,0.185,119.197,18
0.487,1990,0.11,['The Black Crowes'],0.376,249533,0.851,0,4nJlfdLIucLBkXEJPsSCSp,0.000124,0,0.277,-3.535,1,Twice As Hard,56,1990-02-13,0.0459,173.11900000000003,1
0.524,1957,0.97,['Jimmy Giuffre'],0.6809999999999999,231467,0.0323,0,0NshH0K6HstTk06zPgATkT,0.0496,3,0.106,-20.619,1,That's the Way It Is,9,1957,0.0866,96.78,3
0.5770000000000001,1951,0.585,['Dizzy Gillespie'],0.64,156667,0.31,0,7oPeo8tcQLQ3irMquHanF8,0.0,8,0.239,-9.399,1,Nobody Knows The Trouble,11,1951-01-01,0.186,123.003,0
0.8140000000000001,1999,0.737,"['Funkmaster Flex', 'Big Kap', 'DJ Mister Cee', 'The Notorious B.I.G.', '2Pac']",0.57,108973,0.941,1,2FjvG9IQg242g2LEornfjy,0.00274,4,0.112,-2.853,1,"Biggie/Tupac Live Freestyle (Funkmaster Flex & Big Kap Feat. DJ Mister Cee, Notorious B.I.G & Tupac)",50,1999-01-01,0.423,188.625,4
0.821,1968,0.55,['Marcos Valle'],0.7759999999999999,151093,0.504,0,2tWBZI1WvBNaUzA7e8jzHW,0.0,1,0.0743,-11.25,0,So Nice (Summer Samba),45,1968-03-01,0.0372,122.09,5
0.0495,1999,0.932,"['Erik Satie', 'Orchestre Symphonique et Lyrique de Nancy', 'Jerome Kaltenbach']",0.143,73827,0.00194,0,1VsxTA8He1KckavTf8fNlh,0.0318,0,0.0694,-35.355,1,"Mercure, Scene 1: La nuit",50,1999-06-14,0.045,139.295,14
0.9,1960,0.987,['Woody Guthrie'],0.6859999999999999,218640,0.0939,0,6hIACcM3Uy4tEIG8VeJSRH,0.0,3,0.105,-15.081,1,The Flood and the Storm,14,1960,0.155,133.154,0
0.13,1984,0.83,['Steve Green'],0.226,283933,0.0563,0,4OWkTpnfB48ykpupXSbZXD,4.35e-06,2,0.121,-20.185,1,People Need The Lord,41,1984-01-01,0.0323,76.477,14
0.9,1949,0.846,['Lead Belly'],0.6409999999999999,95765,0.273,0,1eRVoTxsnsWiiJMsDlI6HY,1.41e-05,7,0.208,-12.92,1,"Ha, Ha This A Way",0,1949,0.0863,102.232,0
0.414,1943,0.982,['Charlie'],0.644,198577,0.0456,0,1mdZQG60wSHKNxSGEJOWX6,0.0,4,0.313,-15.884,1,Aaya Karo Idhar Bhi Meri Jaan,0,1943-12-31,0.5870000000000001,87.227,7
0.732,1965,0.826,"['Charlie Figueroa', 'La Sonora Malecon Club']",0.7609999999999999,163360,0.369,0,2PYE3DJ2T10PtmKRR0sDCi,0.0,7,0.224,-10.212,0,Busco Tu Recuerdo,18,1965-11-26,0.0369,116.074,18
0.804,2013,0.0204,"['Bingo Players', 'Far East Movement']",0.802,166760,0.981,0,1zYsvExrADZ5L7Epqd5J6D,3.55e-06,7,0.256,-2.708,1,Get Up (Rattle),51,2013-01-01,0.0658,127.974,10
0.379,2007,0.00017,['Paramore'],0.537,228293,0.927,0,2PDLmgDWiwjUTxl1pPyDQA,6.78e-06,6,0.115,-3.322,1,"For a Pessimist, I'm Pretty Optimistic",54,2007-06-11,0.0476,102.445,12
0.619,1991,0.00916,['Los Acosta'],0.595,206640,0.945,0,0fDgvO2fI6q3ODozmsHXwD,6.840000000000001e-05,2,0.205,-1.675,1,Tonto corazón,53,1991,0.0284,103.759,1
0.963,1984,0.147,['Nik Kershaw'],0.797,208120,0.8170000000000001,0,07hpoYZ53rcCi2Vrcc0xqk,0.00165,9,0.0937,-6.142,1,Wide Boy,39,1984-01-01,0.0287,115.05,10
0.816,2008,0.246,['Lady Gaga'],0.68,175360,0.8759999999999999,0,4CIu6ip0JlQeCqLLfoqlDW,0.000187,1,0.0788,-3.646,0,"Eh, Eh (Nothing Else I Can Say)",48,2008-01-01,0.0577,187.785,13
0.591,1998,0.0087599999999999,"['Young Bleed', 'Master P', 'C-Loc']",0.763,255960,0.701,1,08SM9Ke2NjFHHIAlzu6UwW,0.0,7,0.045,-5.257999999999999,1,Keep It Real,32,1998-01-01,0.361,80.035,19
0.42,1932,0.995,['Berthe Sylva'],0.304,187431,0.181,0,3eMdRU7SofCUTmA4FEcNaV,2.48e-06,5,0.063,-13.027,1,Ferme Tes Jolis Yeux,0,1932,0.0404,81.101,3
0.5720000000000001,2017,0.00878,['Real Estate'],0.596,260387,0.894,0,36PQh1G6h7n9VWB799fXpI,0.00659,0,0.104,-5.407,1,Darling,60,2017-03-17,0.0265,132.994,1
0.594,1998,0.128,"['Kirk Franklin', 'The Family']",0.768,341707,0.574,0,5jxCllQyFj1KhkQIJyk7Wy,2.84e-06,11,0.0586,-8.017999999999999,0,Gonna Be A Lovely Day,44,1998-10-22,0.314,97.004,5
0.746,2009,0.643,['Gucci Mane'],0.741,246013,0.6579999999999999,1,6rUcS9i07F6okIe8wujs5J,3.43e-06,7,0.307,-7.757999999999999,1,Lemonade,61,2009-12-04,0.0853,142.05700000000004,19
0.343,1958,0.94,"['Sylvia Rexach', 'Tuti Umpierre']",0.623,202106,0.0846,0,1R3gO04bKt4lCTZZFoFz6X,0.000311,5,0.11,-13.239,0,Nave Sin Rumbo,6,1958-06-01,0.045,83.46700000000001,18
0.97,1982,0.0329,['Three Dog Night'],0.588,212827,0.6970000000000001,0,2F8U2IXoYAz2v3vLpyWgBY,2.42e-06,2,0.186,-13.944,1,Joy To The World,26,1982-01-01,0.0317,129.17,10
0.659,1966,0.7509999999999999,"[""The Lovin' Spoonful""]",0.604,131040,0.329,0,2IDPRiQNveQJS3wYN1F1o4,1.18e-06,2,0.162,-13.52,1,Rain On The Roof - 2003 Remaster,30,1966-11,0.0297,112.455,0
0.527,1954,0.799,['Cyril Ritchard'],0.659,174707,0.2,0,01LWG52YrsUz75AMfyGtoT,0.0,7,0.0762,-19.168,1,Captain Hook's Waltz,2,1954,0.542,73.969,7
0.831,1971,0.171,['Pharoah Sanders'],0.316,424573,0.458,0,5TNqSTLoOqIMBquCtFNV1E,1.62e-05,0,0.101,-12.459,0,Thembi,35,1971,0.0449,166.847,11
0.47,1948,0.972,['S. Varalakshmi'],0.32,204080,0.521,0,3KBMzXM0WM7a9rLLr8TaxZ,0.00275,2,0.165,-6.103,1,Varuna Varuna,0,1948-12-31,0.0805,179.86700000000005,11
0.0763,1946,0.99,"['Frédéric Chopin', 'Arthur Rubinstein']",0.259,562960,0.1669999999999999,0,5JgY2D9igC4uI3ATOGj49Y,0.904,7,0.0422,-19.533,0,"Ballade No. 1 in G Minor, Op. 23",9,1946,0.0433,63.375,2
0.502,1935,0.875,"['n/a', 'Nitsch, Johannes', 'In Motion']",0.338,295267,0.465,0,7zwHsmRERRkjE10hxuMpEo,0.418,11,0.124,-8.317,0,fantasy,0,1935,0.0384,92.036,18
0.7809999999999999,1997,0.225,['Andrés Calamaro'],0.647,217373,0.853,0,0jePqZlutXGa8xz6NNyKAy,0.00505,4,0.261,-7.075,0,Loco,59,1997,0.0286,108.698,13
0.969,1996,0.696,['Armik'],0.627,316307,0.878,0,1wb7YQnMWAIPBE8FTccY3Q,0.867,9,0.34,-6.189,0,Rubia,41,1996-08-06,0.034,112.957,5
0.0354,1973,0.23,['CAN'],0.277,1192760,0.615,0,34xNUQwuKLFaJBasbuWsqK,0.882,0,0.117,-14.974,1,Bel Air,26,1973,0.0443,106.073,2
0.708,1927,0.991,['Francisco Canaro'],0.8140000000000001,163000,0.313,0,5jzNqmHq9b7xxr6GGFpFwm,0.253,8,0.119,-9.213,1,Retintin - Instrumental (Remasterizado),0,1927-08-20,0.111,120.235,0
0.688,1987,0.000114,['Primal Scream'],0.426,227120,0.92,0,3DoVsoTmBNbPUIEZPNE1JX,0.00412,6,0.335,-5.502999999999999,1,Gentle Tuesday,33,1987-10-05,0.0447,127.532,12
0.937,1986,0.398,['Eddie Santiago'],0.711,269333,0.77,0,5u6tdzhDa8rlOOI5Lm84KL,2.3e-05,10,0.0724,-6.74,0,De Profesión...Tu Amante,41,1986,0.0365,96.511,5
0.7290000000000001,1950,0.905,['Aymara musicians'],0.574,205573,0.384,0,1j0oxbxS3vrg2GJrpekb3m,0.9,7,0.344,-16.189,1,Collaguas (Aymara Dance),0,1950-01-01,0.132,93.838,8
0.852,2005,0.139,['Alabama'],0.747,214880,0.46,0,6WJKrF37Bz6CKr3fOtxJHS,1.19e-06,7,0.0801,-12.797,1,The Closer You Get,40,2005-05-17,0.028,114.254,10
0.4920000000000001,2018,0.00403,"['Dierks Bentley', 'Brothers Osborne']",0.609,238493,0.807,0,4a1oIihVt6xSnDRpgX387M,5.42e-06,5,0.0926,-7.221,1,Burning Man,65,2018-06-08,0.0972,119.073,12
0.8079999999999999,1972,0.993,['Harry McClintock'],0.575,177827,0.0654,0,4aJKkm3GYi8rCYPbhV8r0b,0.8859999999999999,7,0.108,-19.047,1,"Hallelujah, I'm a Bum",22,1972-01-01,0.111,160.904,8
0.965,1952,0.988,"['Shamshad Begum', 'G. M. Durrani']",0.647,195932,0.444,0,2BygVRU5IRPDaZUulGXG8X,0.462,2,0.102,-8.835,1,Is Duniya Se Hum Nahin Darega,0,1952-12-31,0.0974,79.916,0
0.575,1968,0.883,['Mary Hopkin'],0.629,140555,0.482,0,0U1FiwpqJQXiD0BZ6qMMnx,0.00326,4,0.375,-5.252999999999999,1,Goodbye - Official 1977 Rerecording,37,1968,0.0263,95.265,16
0.3720000000000001,2007,7.37e-06,['Three Days Grace'],0.401,267173,0.871,0,56PMSIrOK5iZDbRti08Jai,0.000124,7,0.148,-5.609,1,Burn,45,2007-12-25,0.0524,165.02,12
0.72,1966,0.763,['Waylon Jennings'],0.644,156600,0.589,0,7nXUBWZT3JjMXYNfQY7ABL,0.0,7,0.0694,-8.51,1,What Makes a Man Wander,14,1966-03-14,0.0292,125.536,0
0.361,1959,0.742,['Miles Davis'],0.429,589200,0.304,0,0tUq1zaYNoV6ZiYRU2bjqf,0.000674,8,0.175,-12.261,1,On Green Dolphin Street,47,1959-08-17,0.0436,75.075,2
0.851,1978,0.247,['Tanya Tucker'],0.556,292000,0.5720000000000001,0,7iinaW517AH0bUXbAKN8JB,0.0,10,0.0422,-13.894,1,Texas (When I Die),40,1978-01-01,0.0337,78.10300000000002,16
0.537,1973,0.287,['Bob Dylan'],0.471,232867,0.328,0,3JeSmJwvbQkIqcZ0LM46wm,0.00218,7,0.0833,-13.049,1,Billy 1,48,1973-07-13,0.0268,129.97799999999998,16
0.384,1971,0.586,['Stevie Wonder'],0.218,165467,0.206,0,2AAkbFrRjsA1l0Hxxf30Y4,0.408,8,0.232,-16.009,0,Look Around,22,1971-04-01,0.0376,174.875,18
0.118,1963,0.931,"['Peter, Paul and Mary']",0.334,213440,0.0599,0,6oQVNTdW1chZ7JuDCOQF5q,0.00111,2,0.116,-23.254,1,Tiny Sparrow,30,1963,0.0304,101.194,14
0.215,1982,0.379,['Led Zeppelin'],0.327,299600,0.994,0,2kbCP6nAqCgYt0T6TCTYUE,0.86,6,0.104,-9.371,0,Bonzo's Montreux - Mix Construction in Progress,27,1982-11-19,0.0473,182.655,15
0.7909999999999999,2018,0.411,['PENTAGON'],0.74,198796,0.804,0,7nkp1uuSbKkoxMvEs8cSw0,0.0,3,0.0578,-2.187,1,Shine,68,2018-04-02,0.0546,150.013,10
0.303,1996,0.32,['112'],0.4920000000000001,309507,0.494,0,6JUTn2qBWaQFylVZgwp2mH,0.0,0,0.0833,-10.259,0,Now That We're Done,35,1996-08-27,0.0433,124.241,13
0.388,1965,0.96,"['Perry Como', 'Anita Kerr Quartet']",0.513,164800,0.149,0,5Mj5hgGzf9kDS0WIWzXIQR,0.0572,5,0.116,-15.597,1,My Own Peculiar Way (with The Anita Kerr Quartet),27,1965,0.0327,83.962,3
0.6759999999999999,2019,0.11,"['Dímelo Flow', 'Arcangel', 'Sech']",0.883,226533,0.6679999999999999,0,7sQKy5vlPQllr0k9IjYJv3,0.000529,9,0.0734,-2.957,1,Sigues Con El,82,2019-12-13,0.113,87.97200000000002,16
0.438,2017,0.0484,"['Linkin Park', 'Kiiara']",0.59,169801,0.6709999999999999,1,104buTcnP2AsxqB7U1FIZ4,0.0,9,0.0604,-6.098,1,Heavy (feat. Kiiara),69,2017-05-19,0.0706,149.982,4
0.418,2000,0.8909999999999999,['Conway Twitty'],0.289,147093,0.256,0,54c6mEj1AfViQwz33gUnlO,3.61e-05,0,0.111,-12.355,1,Hello Darlin',36,2000-01-01,0.029,83.015,3
0.0711,1952,0.98,"['Robert Schumann', 'Pierre Bernac']",0.36,151187,0.0359,0,2MPCwLVzMOgLkyTEAnlsbj,3.05e-05,3,0.112,-20.827,0,"Dichterliebe, Op. 48: 13. Ich hab' im Traum geweinet",0,1952,0.0755,94.877,14
0.325,1938,0.981,"['Wolfgang Amadeus Mozart', 'Lili Kraus', 'Willy Boskovsky', 'Nikolaus Hubner']",0.36,268293,0.185,0,56KqIv0Ns79RBjB2i80nAe,0.578,9,0.326,-16.842,1,"Trio No. 4 in E Major, K. 542: II. Andante grazioso",0,1938,0.0312,101.969,3
0.327,1978,0.7040000000000001,['Prince'],0.526,190067,0.277,0,0dBshgRgTOWzTwlacQd4aC,3.52e-05,9,0.077,-17.134,1,Baby,30,1978-04-07,0.0904,69.671,14
0.833,1930,0.994,"['Francisco Canaro', 'Charlo']",0.763,170493,0.224,0,6fqIQf32u18xl5Yi2Oyny0,0.334,2,0.134,-9.534,0,Me Dejaron en la Via - Remasterizado,0,1930-11-12,0.128,115.533,18
